0,1,2,3,4,5,6,7
恒大品质大平层低密度 两梯两户 精心重装全屋品牌定制,4室2厅,174.51平米,15759,275.0,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129726500.html
产权清晰，位置好楼层好，万科物业，配套全出行方便。,2室1厅,94平米,10107,95.0,1,5天以前发布,https://jn.lianjia.com/ershoufang/103129867641.html
山水北城精装修  122平  88万大三居拎包入住 房主置换,3室2厅,122平米,7214,88.0,1,7天以前发布,https://jn.lianjia.com/ershoufang/103129835076.html
山水北城精装修  122平  88万大三居拎包入住 房主置换,3室2厅,122平米,7214,88.0,1,7天以前发布,https://jn.lianjia.com/ershoufang/103129835076.html
南阳台。新房未住。好楼层，看房方便,3室2厅,135.46平米,7014,95.0,0,13天以前发布,https://jn.lianjia.com/ershoufang/103129732878.html
发祥福邸 3室2厅 南 北,3室2厅,144.32平米,21827,315.0,0,9天以前发布,https://jn.lianjia.com/ershoufang/103129803347.html
海珀天沅精装三居室 户型好 采光好 随时看房,3室2厅,122.36平米,18716,229.0,1,4天以前发布,https://jn.lianjia.com/ershoufang/103129890734.html
国华新经典 精装修 带车位地下室 有钥匙 看房方便,3室1厅,128平米,21094,270.0,3,6天以前发布,https://jn.lianjia.com/ershoufang/103129857301.html
金茂物业 精装三室朝阳 中间楼层 采光无遮挡拎包入住,3室2厅,129平米,14652,189.0,2,8天以前发布,https://jn.lianjia.com/ershoufang/103129823251.html
万象新天 次新小区 三居室 全屋定制精装修 小高层,3室2厅,107.25平米,16597,178.0,0,8天以前发布,https://jn.lianjia.com/ershoufang/103129818303.html
采光充足，配套设施充足，户型好，11层洋房的中间楼层,3室2厅,114.74平米,14817,170.0,28,一年前发布,https://jn.lianjia.com/ershoufang/103122706994.html
必看！精装三居室+满五唯一+好楼层+带车位地下室,3室2厅,116.39平米,16755,195.0,5,2个月以前发布,https://jn.lianjia.com/ershoufang/103128443885.html
大两室，电梯房，随时看房，满五年，业主急售,2室2厅,107.56平米,12459,134.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127189644.html
楼层好光充足.视野好.精装修.配套设施充足.交通便利,3室2厅,109.19平米,21706,237.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128870622.html
金茂品质 精装 大三居 有钥匙 总价低 双阳台 看房方便,3室2厅,127.82平米,13300,170.0,11,2个月以前发布,https://jn.lianjia.com/ershoufang/103128820055.html
机车新村 中低楼层 三室两厅 南北通透 看房方便,3室2厅,80.69平米,10659,86.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129058460.html
店长推荐！！ 腊山腊山河景观带观景房,3室2厅,137平米,10584,145.0,6,3个月以前发布,https://jn.lianjia.com/ershoufang/103127694737.html
一楼带小院，南北阳台封闭，实际面积大，生活便利。,2室1厅,78.6平米,10815,85.0,0,9个月以前发布,https://jn.lianjia.com/ershoufang/103124207251.html
阳光100K区 精装修四居室 业主诚心出售 看房方便,4室2厅,173.59平米,21891,380.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128575219.html
中海珑湾 3室2厅 华山湖旁 二次装修 诚心出售,3室2厅,100.53平米,14524,146.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127749424.html
双南户型  大阳台 好楼层 居住舒适 看房方便 满五唯一,2室2厅,93.3平米,20365,190.0,21,一年前发布,https://jn.lianjia.com/ershoufang/103119860936.html
正规单位大院 采光好 有电梯 停车方便 中间楼层随时看,2室2厅,107.23平米,10912,117.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126931678.html
精装三室 中间楼层  南北通透 有母子车位 业主诚心卖,3室2厅,98.68平米,13782,136.0,5,2个月以前发布,https://jn.lianjia.com/ershoufang/103128656171.html
诚心出售！好楼层，采光一览无余，精装三室，看房方便,3室2厅,93.81平米,15031,141.0,2,9个月以前发布,https://jn.lianjia.com/ershoufang/103124000546.html
满二好楼层，带装修，采光好，诚心出售,3室2厅,94.19平米,13484,127.0,8,3个月以前发布,https://jn.lianjia.com/ershoufang/103127853495.html
泉景卧龙可用+建设厅 7层电梯洋房+车位地下室17㎡,3室2厅,125.36平米,27521,345.0,9,4个月以前发布,https://jn.lianjia.com/ershoufang/103127546271.html
大学路  银丰公馆  小高层  次顶层，带车位储藏室,3室2厅,132.05平米,9239,122.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125508505.html
文昌花苑精装大三室 位置优越 楼层佳 全天采光,3室2厅,120.12平米,5995,72.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125539962.html
多层六七复试，四室，采光好...,4室2厅,134.7平米,12250,165.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128457622.html
中新锦绣天地洋房大三居 满二 精装修  看韩仓河,3室2厅,131.95平米,14248,188.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126711297.html
两室一厅总价低，电梯房 地铁近 ，有地下室，刚需过渡,2室1厅,61.74平米,11338,70.0,9,2个月以前发布,https://jn.lianjia.com/ershoufang/103128618705.html
泉星一区 证满五年 带地下室 南北通透 无抵押无贷款,3室2厅,121.76平米,13141,160.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126183031.html
05年房龄，小区改造后，内部环境很好，三室朝阳大客,3室2厅,97.42平米,10779,105.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103125818470.html
房子证满两年，产权清晰没有抵押，随时看房随时签约,3室2厅,101平米,6832,69.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128925487.html
墅区小高层采光充足 视野开阔 省心精装,3室2厅,119.88平米,15433,185.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128159975.html
新房未住 房证过两年，精装修好房，采光好,3室2厅,99.36平米,14795,147.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128822150.html
泉星一区 证满五年 带地下室 南北通透 无抵押无贷款,3室2厅,121.76平米,13141,160.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126183031.html
05年房龄，小区改造后，内部环境很好，三室朝阳大客,3室2厅,97.42平米,10779,105.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103125818470.html
两室一厅总价低，电梯房 地铁近 ，有地下室，刚需过渡,2室1厅,61.74平米,11338,70.0,9,2个月以前发布,https://jn.lianjia.com/ershoufang/103128618705.html
恒大雅苑 环境优美  采光视野好 配套齐全 交通便利,3室2厅,116.96平米,11286,132.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129186754.html
CBD北（R3地铁）车位+丰奥嘉园小高层+证满两年,3室2厅,159.54平米,19557,312.0,90,一年前发布,https://jn.lianjia.com/ershoufang/103116808668.html
地下车位万达会展旁全明户型钥匙看房,3室2厅,117.81平米,14431,170.0,4,3个月以前发布,https://jn.lianjia.com/ershoufang/103128085619.html
南北通透3室户型，两室朝阳，带大露台，有电梯双气,3室2厅,108.03平米,13330,144.0,4,8个月以前发布,https://jn.lianjia.com/ershoufang/103124450105.html
紧挨东站，地铁口，稀有户型，优质房源,3室2厅,100.25平米,12469,125.0,6,1个月以前发布,https://jn.lianjia.com/ershoufang/103129259192.html
双地铁 配套齐全  交通便利 近奥特莱斯,3室2厅,132.74平米,13561,180.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129284484.html
公园里您的家 3楼  精装修  停车方便,3室1厅,93.39平米,10601,99.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103127928751.html
轻轨旁  简装修   有钥匙 随时看房,3室2厅,96.57平米,16983,164.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128435582.html
奥体中路，CBD商圈，海川教育集团三室两卫，边户,3室1厅,126.23平米,22974,290.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128958331.html
原香溪谷花园洋房一梯两户看房方便带车库储藏室,3室2厅,107.24平米,9792,105.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127443161.html
观景好楼层 小区同户型手选 业主置换急售 小区口碑好,3室2厅,98.52平米,19489,192.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128179656.html
中新国际城三区 南北通透 业主诚心出售,3室2厅,127.57平米,14581,186.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128254732.html
房子位置好，采光好，南北通透，精装三室 中间楼层,3室2厅,100.83平米,12398,125.0,20,8个月以前发布,https://jn.lianjia.com/ershoufang/103124538885.html
一期 拎包入住 精装自住 地暖 有车位 双地铁,2室2厅,79.84平米,13528,108.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128495588.html
中等楼层 视野好 业主诚心出售 带产权地下室,3室2厅,139.92平米,19297,270.0,2,7个月以前发布,https://jn.lianjia.com/ershoufang/103125226479.html
历下小高 三居 燕山 中高楼层 双阳台 不沿街 三叶草户,3室2厅,116.54平米,22739,265.0,6,1个月以前发布,https://jn.lianjia.com/ershoufang/103128913637.html
南北通透，全明户型，楼层好，采光好，精装修。,3室2厅,125平米,11600,145.0,0,一年前发布,https://jn.lianjia.com/ershoufang/103123227754.html
此房源价格底，成交快，欢迎大家来带看。,3室2厅,129.87平米,17711,230.0,5,9个月以前发布,https://jn.lianjia.com/ershoufang/103124251824.html
多层好楼层，一梯两户，不沿街花园路华信银座,2室2厅,110.75平米,13183,146.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129080653.html
车位地下室好楼层业主单位搬迁诚心出售,3室2厅,141.72平米,22933,325.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128784820.html
4层洋房，低公摊，精装修，带地下室，有车位有钥匙！,3室2厅,125.26平米,20757,260.0,25,8个月以前发布,https://jn.lianjia.com/ershoufang/103124985723.html
经十路地铁口 金科城 精装修 采光刺眼 拎包入住有车位,3室2厅,120.68平米,11436,138.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125587251.html
二次装修，全屋品牌橱柜，房子保持很好，拎包入住,3室1厅,113.86平米,15370,175.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128117175.html
全天采光，楼层好，简装，前无遮挡，邻天桥北湖,2室2厅,87.83平米,12297,108.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129108087.html
唐冶 鲁商凤凰城  有证 急售,3室1厅,123.22平米,11768,145.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129288410.html
鲁能二期，户型方正，楼层好，精装未住，带车位地下室,3室2厅,125.8平米,13514,170.0,4,一年前发布,https://jn.lianjia.com/ershoufang/103120622993.html
经典多层三室，公摊小，得房率高，精装修，看房方便,3室2厅,113.84平米,14934,170.0,6,一年前发布,https://jn.lianjia.com/ershoufang/103122361834.html
恒大绿洲精装修大三室九成新拎包入住,3室2厅,134.85平米,6897,93.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126027100.html
全天采光，楼层好，简装，前无遮挡，邻天桥北湖,2室2厅,87.83平米,12297,108.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129108087.html
大三居双卫，南北通风精装，环境优美，满五，诚心卖,3室2厅,140.49平米,9966,140.0,1,10个月以前发布,https://jn.lianjia.com/ershoufang/103123886682.html
甸柳省直大院低层带车位益寿家园人事厅燕庆园解放路,3室1厅,92.34平米,23284,215.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129306186.html
满五唯一，带地下车位 精装修  电梯房 采光足,3室2厅,120.18平米,17058,205.0,4,6个月以前发布,https://jn.lianjia.com/ershoufang/103126356233.html
盛世花城 精装三居室 满五唯一 看房方便 储藏室,3室2厅,144.82平米,18506,268.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126775917.html
精装好房，自主标准，已空置，随时可入住,3室2厅,102.34平米,14462,148.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126215942.html
大学城长清湖，轻轨旁小高层户型方正，精装修拎包入住,3室2厅,138.27平米,9041,125.0,25,一年前发布,https://jn.lianjia.com/ershoufang/103117542377.html
地铁口 万科物业  满两年  小三室  价格可谈,3室2厅,107.18平米,10264,110.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126277048.html
华山珑城C区，三叶草户型，拎包住，带地下室。满二,3室2厅,113.1平米,12821,145.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128765024.html
领秀城方正户型四室，11层洋房，有地下室和车位。,4室2厅,143.28平米,23032,330.0,45,一年前发布,https://jn.lianjia.com/ershoufang/103116041244.html
满五唯一、海尔绿城全运村  桂花园  多层洋房,3室2厅,131.1平米,25935,340.0,92,一年前发布,https://jn.lianjia.com/ershoufang/103117203187.html
证满五唯一有车位地下室，汉峪金谷旁，中间楼层大三室,3室2厅,160.62平米,17122,275.0,42,一年前发布,https://jn.lianjia.com/ershoufang/103119728813.html
历下区 户型通透 一梯两户  双气 生活成本低,2室2厅,73.9平米,9743,72.0,11,8个月以前发布,https://jn.lianjia.com/ershoufang/103125062042.html
业主诚心出售 有钥匙 随时看房 南北通和谐省立医,3室2厅,123.13平米,17218,212.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128454236.html
《买房首選》即买即住 精装3室 通透边户！勉税好楼层,3室2厅,114.4平米,12063,138.0,2,8个月以前发布,https://jn.lianjia.com/ershoufang/103124472311.html
南北通透，楼层好，采光好，装修好，看房方便。,3室2厅,115.76平米,11922,138.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103125865634.html
物业严谨，涵盖健康呼吸，健康膳食，健康饮水健康运动,3室2厅,110.07平米,10903,120.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127356905.html
经五路+首任业主出售+产权清晰+诚意出售＋无记录,3室1厅,78.33平米,22342,175.0,8,5个月以前发布,https://jn.lianjia.com/ershoufang/103126778209.html
大学路 恒大绿洲 精装修三室 免高税,3室2厅,136.05平米,6836,93.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129027842.html
全天采光  万科物业 交通便利 证满两年  诚心出售,3室1厅,98.56平米,19785,195.0,4,8个月以前发布,https://jn.lianjia.com/ershoufang/103124530360.html
精装三居，采光无遮挡，业主诚心出售,3室2厅,94.36平米,11658,110.0,5,8个月以前发布,https://jn.lianjia.com/ershoufang/103124796301.html
